name,price,url,image_url,type,size,vivino_score,store
Undurraga Cabernet sauvignon,5.59,https://www.ah.be/producten/product/wi30538,https://static.ah.nl/dam/product/AHI_4354523130323037373234?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Red,Other,3.5,Albert Heijn
Marqués de Vitoria Rioja gran reserva,19.98,https://www.ah.be/producten/product/wi570657/marques-de-vitoria-rioja-gran-reserva,https://static.ah.nl/dam/product/AHI_4354523130313837383634?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Red,Other,3.9,Albert Heijn
Stellenb Vineyards Pinotage,8.99,https://www.ah.be/producten/product/wi440720/stellenb-vineyards-pinotage,https://static.ah.nl/dam/product/AHI_4354523130313937393837?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Red,Other,3.8,Albert Heijn
Welmoed Merlot,6.79,https://www.ah.be/producten/product/wi115201,https://static.ah.nl/dam/product/AHI_61436f7579785f395458474e487436545f6732363841?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Red,Other,3.0,Albert Heijn
Catena Appellation Malbec Lunlunta BEL,15.98,https://www.ah.be/producten/product/wi380532/catena-appellation-malbec-lunlunta-bel,https://static.ah.nl/dam/product/AHI_5a645f3453507667525a476841664c534b6e374d4351?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Red,Other,4.2,Albert Heijn
Los Molinos Rood,3.99,https://www.ah.be/producten/product/wi123561,https://static.ah.nl/dam/product/AHI_6474714d725a5f32536832476e5177456a4d62416351?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Red,Other,3.2,Albert Heijn
Camden park Shiraz,5.79,https://www.ah.be/producten/product/wi217370,https://static.ah.nl/dam/product/AHI_71624150704b41715171714b6b3552626b614d306951?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Red,Other,3.7,Albert Heijn
AH Stevige Chileense huiswijn rood,4.99,https://www.ah.be/producten/product/wi222355/ah-stevige-chileense-huiswijn-rood,https://static.ah.nl/dam/product/AHI_4c656d754a5f7a5f51433232576b706c484959785a77?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Red,Other,,Albert Heijn
Sarmentino Merlot,4.49,https://www.ah.be/producten/product/wi365949/sarmentino-merlot,https://static.ah.nl/dam/product/AHI_4354525f36303935343939?revLabel=2&rendition=200x200_JPG_Q85&fileType=binary,Red,Other,3.1,Albert Heijn
Hardys Rood wijntap,19.99,https://www.ah.be/producten/product/wi440975/hardys-rood-wijntap,https://static.ah.nl/dam/product/AHI_4354523130303830373432?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Red,Other,3.6,Albert Heijn
Chiarli 1860 Lambrusco rosso,3.49,https://www.ah.be/producten/product/wi2524,https://static.ah.nl/dam/product/AHI_43545239383339313339?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Sparkling,Other,3.6,Albert Heijn
AH Biologisch Cabernet sauvignon,2.89,https://www.ah.be/producten/product/wi183612/ah-biologisch-cabernet-sauvignon,https://static.ah.nl/dam/product/AHI_70655475756b396f52634f30375f3961656e31796777?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Red,Other,3.5,Albert Heijn
AH Fruitige Franse huiswijn rood,3.99,https://www.ah.be/producten/product/wi222351/ah-fruitige-franse-huiswijn-rood,https://static.ah.nl/dam/product/AHI_3046775453714d7a54722d43716f636f425643723941?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Red,Other,,Albert Heijn
AH Excellent Selectie bordeaux,7.99,https://www.ah.be/producten/product/wi387116,https://static.ah.nl/dam/product/AHI_434d50323433383938?revLabel=2&rendition=200x200_JPG_Q85&fileType=binary,Red,Other,3.6,Albert Heijn
Rustenberg Malbec cabernet sauvignon merlot,7.99,https://www.ah.be/producten/product/wi195123,https://static.ah.nl/dam/product/AHI_4354523130313436373333?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Red,Other,3.6,Albert Heijn
Undurraga Carménère,5.59,https://www.ah.be/producten/product/wi106275,https://static.ah.nl/dam/product/AHI_434d50303331393633?revLabel=3&rendition=200x200_JPG_Q85&fileType=binary,Red,Other,3.4,Albert Heijn
Wild Pig Merlot,5.99,https://www.ah.be/producten/product/wi127960,https://static.ah.nl/dam/product/AHI_4c4e32495269735f51755733636763344b6338477a77?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Red,Other,3.0,Albert Heijn
AH Soepele Spaanse huiswijn rood,2.69,https://www.ah.be/producten/product/wi222367,https://static.ah.nl/dam/product/AHI_434d50313439323734?revLabel=3&rendition=200x200_JPG_Q85&fileType=binary,Red,Other,3.0,Albert Heijn
Cape Original Shiraz alcoholvrij,5.99,https://www.ah.be/producten/product/wi564067,https://static.ah.nl/dam/product/AHI_3650357877676d325436716b5933554d6f4853474d51?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Red,Other,3.1,Albert Heijn
AH Excellent Selectie cangrande valpolicella ripasso,9.99,https://www.ah.be/producten/product/wi419990,https://static.ah.nl/dam/product/AHI_4354523130313933343536?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Red,Other,3.8,Albert Heijn
AH Soepele Zuid-Afrikaanse huiswijn rood,4.99,https://www.ah.be/producten/product/wi222353/ah-soepele-zuid-afrikaanse-huiswijn-rood,https://static.ah.nl/dam/product/AHI_5f65536e526a555f53506577506d3535483072795067?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Red,Other,3.0,Albert Heijn
Sangre de Toro Rood,3.99,https://www.ah.be/producten/product/wi441008/sangre-de-toro-rood,https://static.ah.nl/dam/product/AHI_4354523130313931353931?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Red,Other,3.5,Albert Heijn
AH Excellent Selectie côtes du rhône villages,5.49,https://www.ah.be/producten/product/wi387118,https://static.ah.nl/dam/product/AHI_4354523130313832343932?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Red,Other,3.5,Albert Heijn
AH Biologisch Merlot,4.99,https://www.ah.be/producten/product/wi166917/ah-biologisch-merlot,https://static.ah.nl/dam/product/AHI_6533392d4279442d5363696f7a54527966454e637851?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Red,Other,,Albert Heijn
AH Merlot,4.99,https://www.ah.be/producten/product/wi222345,https://static.ah.nl/dam/product/AHI_43545239373837393431?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Red,Other,,Albert Heijn
Campo Viejo Rioja garnacha,7.49,https://www.ah.be/producten/product/wi363029,https://static.ah.nl/dam/product/AHI_4354523130313836333937?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Red,Other,3.7,Albert Heijn
Viña Albali Rood,2.29,https://www.ah.be/producten/product/wi421179/vina-albali-rood,https://static.ah.nl/dam/product/AHI_434d50363632333839?revLabel=2&rendition=200x200_JPG_Q85&fileType=binary,Red,Other,3.4,Albert Heijn
Château de Bon Ami Bordeaux,5.99,https://www.ah.be/producten/product/wi124849,https://static.ah.nl/dam/product/AHI_4c69456172764a7352794f67724a36413562384c6567?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Red,Other,3.3,Albert Heijn
Zonin Amarone della Valpolicella BEL,26.65,https://www.ah.be/producten/product/wi423053/zonin-amarone-della-valpolicella-bel,https://static.ah.nl/dam/product/AHI_5352517945766d77534a656f4a754d5472386f597941?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Red,Other,4.2,Albert Heijn
AH Biologisch Chardonnay,10.99,https://www.ah.be/producten/product/wi188065/ah-biologisch-chardonnay,https://static.ah.nl/dam/product/AHI_4f47624859446732515f69534d7855704c62794d6c51?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,White,Other,2.9,Albert Heijn
Cecchi Chianti classico,8.99,https://www.ah.be/producten/product/wi67876,https://static.ah.nl/dam/product/AHI_43545239363738303036?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Red,Other,3.8,Albert Heijn
Sangre de Toro Original,6.99,https://www.ah.be/producten/product/wi93567,https://static.ah.nl/dam/product/AHI_4b525436303033353031?revLabel=4&rendition=200x200_JPG_Q85&fileType=binary,Red,Other,3.5,Albert Heijn
Cono Sur Bicicleta pinot noir,6.49,https://www.ah.be/producten/product/wi411213,https://static.ah.nl/dam/product/AHI_776d6574424935785177437a544f5a37416e77425551?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Red,Other,3.3,Albert Heijn
Château Lavergne Lavergne bordeaux,4.99,https://www.ah.be/producten/product/wi31457,https://static.ah.nl/dam/product/AHI_6b55355a4f34655354474f554d5655615f6b73444841?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Red,Other,3.4,Albert Heijn
AH Biologisch Merlot,10.99,https://www.ah.be/producten/product/wi188758/ah-biologisch-merlot,https://static.ah.nl/dam/product/AHI_5a483136386e61545253327a324d544d625758474c77?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Red,Other,,Albert Heijn
Jacob's Creek Classic cabernet sauvignon,8.49,https://www.ah.be/producten/product/wi169731,https://static.ah.nl/dam/product/AHI_434d50303439313330?revLabel=6&rendition=200x200_JPG_Q85&fileType=binary,Red,Other,3.4,Albert Heijn
Campo Viejo Rioja tempranillo,4.99,https://www.ah.be/producten/product/wi559305/campo-viejo-rioja-tempranillo,https://static.ah.nl/dam/product/AHI_4354523130313934323431?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Red,Other,3.7,Albert Heijn
Stormhoek Cabernet sauvignon merlot,5.99,https://www.ah.be/producten/product/wi160497,https://static.ah.nl/dam/product/AHI_434d50363434303831?revLabel=5&rendition=200x200_JPG_Q85&fileType=binary,Red,Other,2.9,Albert Heijn
Jacob's Creek Classic merlot,8.49,https://www.ah.be/producten/product/wi169057,https://static.ah.nl/dam/product/AHI_434d50303233333437?revLabel=3&rendition=200x200_JPG_Q85&fileType=binary,Red,Other,3.4,Albert Heijn
AH Biologisch Cabernet sauvignon,4.99,https://www.ah.be/producten/product/wi167299/ah-biologisch-cabernet-sauvignon,https://static.ah.nl/dam/product/AHI_434d50323032313433?revLabel=3&rendition=200x200_JPG_Q85&fileType=binary,Red,Other,3.5,Albert Heijn
Antinori Santa cristina toscana rosso,5.99,https://www.ah.be/producten/product/wi195945/antinori-santa-cristina-toscana-rosso,https://static.ah.nl/dam/product/AHI_447351553035736854684f63416e54786c4676725f51?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Red,Other,4.0,Albert Heijn
AH Excellent Selectie viña lorea rioja crianza,6.99,https://www.ah.be/producten/product/wi387119,https://static.ah.nl/dam/product/AHI_434d50323433383932?revLabel=3&rendition=200x200_JPG_Q85&fileType=binary,Red,Other,3.7,Albert Heijn
Marqués de Vitoria Rioja crianza,7.99,https://www.ah.be/producten/product/wi553710,https://static.ah.nl/dam/product/AHI_4354523130313934313233?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Red,Other,3.8,Albert Heijn
Cecchi Chianti,6.99,https://www.ah.be/producten/product/wi62515,https://static.ah.nl/dam/product/AHI_73486744505f4451527975337545336a7246514b4567?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Red,Other,3.8,Albert Heijn
Antonin Rodet Vin de france pinot noir,7.99,https://www.ah.be/producten/product/wi514725,https://static.ah.nl/dam/product/AHI_4354523130313935343635?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Red,Other,3.5,Albert Heijn
Château Juguet Saint-émillion grand cru,19.99,https://www.ah.be/producten/product/wi171581/chateau-juguet-saint-emillion-grand-cru,https://static.ah.nl/dam/product/AHI_31666a58432d344d516779566d344e52535758384e51?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Red,Other,3.9,Albert Heijn
AH Fruitige Franse huiswijn rood,2.69,https://www.ah.be/producten/product/wi222366,https://static.ah.nl/dam/product/AHI_4354523130313836383933?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Red,Other,,Albert Heijn
Santa Julia Malbec organic wiine,6.99,https://www.ah.be/producten/product/wi203400/santa-julia-malbec-organic-wiine,https://static.ah.nl/dam/product/AHI_434d50303237333936?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Red,Other,3.4,Albert Heijn
AH Soepele Spaanse huiswijn rood,4.99,https://www.ah.be/producten/product/wi222352/ah-soepele-spaanse-huiswijn-rood,https://static.ah.nl/dam/product/AHI_345348455a4c696b53462d31744b7270796c4c323577?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Red,Other,3.0,Albert Heijn
Mooi Kaap Droë rooi,4.29,https://www.ah.be/producten/product/wi365953/mooi-kaap-droe-rooi,https://static.ah.nl/dam/product/AHI_43545239363034393239?revLabel=3&rendition=200x200_JPG_Q85&fileType=binary,Red,Other,2.7,Albert Heijn
AH Excellent Selectie chianti classico,8.49,https://www.ah.be/producten/product/wi401832,https://static.ah.nl/dam/product/AHI_434d50323636333238?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Red,Other,4.0,Albert Heijn
Protos Roble ribera del duero,9.99,https://www.ah.be/producten/product/wi232119/protos-roble-ribera-del-duero,https://static.ah.nl/dam/product/AHI_434d50313639303633?revLabel=3&rendition=200x200_JPG_Q85&fileType=binary,Red,Other,3.9,Albert Heijn
Marqués de Vitoria Rioja tempranillo,6.99,https://www.ah.be/producten/product/wi555337,https://static.ah.nl/dam/product/AHI_4354523130313839393837?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Red,Other,3.8,Albert Heijn
Les Dauphins Cellier des dauphins rouge wijntap,13.99,https://www.ah.be/producten/product/wi481579/les-dauphins-cellier-des-dauphins-rouge-wijntap,https://static.ah.nl/dam/product/AHI_4354523130313838363034?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Red,Other,3.4,Albert Heijn
Wild Pig Cabernet sauvignon,5.99,https://www.ah.be/producten/product/wi139784,https://static.ah.nl/dam/product/AHI_4354523130313838393137?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Red,Other,3.1,Albert Heijn
Georges Duboeuf Beaujolais-villages,8.99,https://www.ah.be/producten/product/wi387122,https://static.ah.nl/dam/product/AHI_434d50323336343834?revLabel=2&rendition=200x200_JPG_Q85&fileType=binary,Red,Other,3.5,Albert Heijn
Fontanafredda Briccotondo barbera organic wine,7.99,https://www.ah.be/producten/product/wi129655/fontanafredda-briccotondo-barbera-organic-wine,https://static.ah.nl/dam/product/AHI_4e6a6d5f3951795a536c61324d374d675953592d5a51?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Red,Other,3.6,Albert Heijn
Sarmentino Cabernet sauvignon,4.49,https://www.ah.be/producten/product/wi365951/sarmentino-cabernet-sauvignon,https://static.ah.nl/dam/product/AHI_43664e74306c43505152696b696e5769334742685751?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Red,Other,3.0,Albert Heijn
AH Malbec,4.99,https://www.ah.be/producten/product/wi222344/ah-malbec,https://static.ah.nl/dam/product/AHI_64676b5838307455524d653362304b43545973517a51?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Red,Other,3.7,Albert Heijn
Castaño Monastrell organic,5.49,https://www.ah.be/producten/product/wi440705/castano-monastrell-organic,https://static.ah.nl/dam/product/AHI_4354523130313738353239?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Red,Other,3.6,Albert Heijn
Mesta Garnacha organic wine,5.99,https://www.ah.be/producten/product/wi425613/mesta-garnacha-organic-wine,https://static.ah.nl/dam/product/AHI_7161466c3347444e5143794852394e51554973745041?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Red,Other,3.4,Albert Heijn
Antinori Villa antinori rosso Toscana,15.99,https://www.ah.be/producten/product/wi93522,https://static.ah.nl/dam/product/AHI_434d50303239373432?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Red,Other,4.0,Albert Heijn
Aliwen Cabernet sauvignon syrah reserva,6.99,https://www.ah.be/producten/product/wi135312/aliwen-cabernet-sauvignon-syrah-reserva,https://static.ah.nl/dam/product/AHI_43545239363036363537?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Red,Other,3.5,Albert Heijn
Cadis Valpolicella ripasso,6.99,https://www.ah.be/producten/product/wi440918/cadis-valpolicella-ripasso,https://static.ah.nl/dam/product/AHI_68445066585641445353656558516d44686e64364351?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Red,Other,3.4,Albert Heijn
Finca Valdepiedra Cantos de valpiedra rioja crianza,9.99,https://www.ah.be/producten/product/wi161244,https://static.ah.nl/dam/product/AHI_43545239383637333732?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Red,Other,3.6,Albert Heijn
Baglio di grisi Nero d'avola,9.99,https://www.ah.be/producten/product/wi396204/baglio-di-grisi-nero-d-avola,https://static.ah.nl/dam/product/AHI_797a33356d43713551386d7553706630596b4e6b4951?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Red,Other,3.8,Albert Heijn
Cono Sur Cabernet sauvignon carménère syrah bio,9.98,https://www.ah.be/producten/product/wi411214/cono-sur-cabernet-sauvignon-carmenere-syrah-bio,https://static.ah.nl/dam/product/AHI_4354523130313835313633?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Red,Other,3.5,Albert Heijn
Sangre de Toro Reserva,11.99,https://www.ah.be/producten/product/wi93570/sangre-de-toro-reserva,https://static.ah.nl/dam/product/AHI_4354523130313133313437?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Red,Other,3.7,Albert Heijn
AH Biologisch Merlot,2.89,https://www.ah.be/producten/product/wi183611/ah-biologisch-merlot,https://static.ah.nl/dam/product/AHI_492d4f6547672d39515a366a696d6176323345713677?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Red,Other,,Albert Heijn
La Tulipe Merlot,6.99,https://www.ah.be/producten/product/wi104107,https://static.ah.nl/dam/product/AHI_635939576c305971517371562d547068567372702d51?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Red,Other,3.5,Albert Heijn
Cono Sur Bicicleta cabernet sauvignon,6.49,https://www.ah.be/producten/product/wi411210/cono-sur-bicicleta-cabernet-sauvignon,https://static.ah.nl/dam/product/AHI_4354523130323033333131?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Red,Other,3.4,Albert Heijn
Spaanse wijn vino tinto dulce,4.99,https://www.ah.be/producten/product/wi34376/spaanse-wijn-vino-tinto-dulce,https://static.ah.nl/dam/product/AHI_4354523130313734333336?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Red,Other,3.5,Albert Heijn
Antinori Santa cristina toscana rosso,9.99,https://www.ah.be/producten/product/wi104087,https://static.ah.nl/dam/product/AHI_494b53656666646b516d4b4f416b363038564b396f41?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Red,Other,4.0,Albert Heijn
Georges Duboeuf Fleurie,11.99,https://www.ah.be/producten/product/wi387124,https://static.ah.nl/dam/product/AHI_434d50323336343739?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Red,Other,3.6,Albert Heijn
Cadis Amarone della valpolicella,18.99,https://www.ah.be/producten/product/wi465754,https://static.ah.nl/dam/product/AHI_4354523130313834383736?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Red,Other,3.8,Albert Heijn
Viña Albali Reserva,5.99,https://www.ah.be/producten/product/wi163556,https://static.ah.nl/dam/product/AHI_4354523130313933383130?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Red,Other,3.4,Albert Heijn
Terra viva Bio marche sangiovese,6.99,https://www.ah.be/producten/product/wi183479/terra-viva-bio-marche-sangiovese,https://static.ah.nl/dam/product/AHI_6f694756355f576351354f6771534256326d44303751?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Red,Other,3.5,Albert Heijn
Cono Sur Bicicleta merlot,5.99,https://www.ah.be/producten/product/wi411212,https://static.ah.nl/dam/product/AHI_4354523130313836343630?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Red,Other,3.4,Albert Heijn
Wijntje Tempranillo bio,4.99,https://www.ah.be/producten/product/wi561457/wijntje-tempranillo-bio,https://static.ah.nl/dam/product/AHI_68646f5a4675716c52782d6331786350667754366541?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Red,Other,3.1,Albert Heijn
Fattoria del Cerro Vino nobile di montepulciano,13.99,https://www.ah.be/producten/product/wi99181/fattoria-del-cerro-vino-nobile-di-montepulciano,https://static.ah.nl/dam/product/AHI_4354523130313833383939?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Red,Other,3.8,Albert Heijn
Gabriel Meffre Cotes-du-rhone villages St Siffrein,6.99,https://www.ah.be/producten/product/wi440996,https://static.ah.nl/dam/product/AHI_4354525f36303034333936?revLabel=6&rendition=200x200_JPG_Q85&fileType=binary,Red,Other,3.6,Albert Heijn
Vruchtenwijn frambozen-bessen,4.99,https://www.ah.be/producten/product/wi34091/vruchtenwijn-frambozen-bessen,https://static.ah.nl/dam/product/AHI_434d50313433303237?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Other,Other,3.3,Albert Heijn
Château La Marzenac La marzenac,11.99,https://www.ah.be/producten/product/wi152294,https://static.ah.nl/dam/product/AHI_3858507a724f634d53727138766876744e6970673077?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Red,Other,3.6,Albert Heijn
Zuccardi Cabernet sauvignon,12.99,https://www.ah.be/producten/product/wi401932/zuccardi-cabernet-sauvignon,https://static.ah.nl/dam/product/AHI_434d50323538363439?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Red,Other,4.0,Albert Heijn
AH Excellent Selectie chianti classico,5.99,https://www.ah.be/producten/product/wi440935/ah-excellent-selectie-chianti-classico,https://static.ah.nl/dam/product/AHI_4b525436303032353938?revLabel=2&rendition=200x200_JPG_Q85&fileType=binary,Red,Other,4.0,Albert Heijn
Cadis Valpolicella,7.99,https://www.ah.be/producten/product/wi476162,https://static.ah.nl/dam/product/AHI_43545239363736323336?revLabel=3&rendition=200x200_JPG_Q85&fileType=binary,Red,Other,3.8,Albert Heijn
Fontanafredda Barolo,27.99,https://www.ah.be/producten/product/wi160460/fontanafredda-barolo,https://static.ah.nl/dam/product/AHI_434d50303039303232?revLabel=4&rendition=200x200_JPG_Q85&fileType=binary,Red,Other,4.0,Albert Heijn
AH Excellent Selectie cangrande valpolicella ripasso,6.49,https://www.ah.be/producten/product/wi559304/ah-excellent-selectie-cangrande-valpolicella-ripasso,https://static.ah.nl/dam/product/AHI_4354523130313934313836?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Red,Other,3.8,Albert Heijn
La Motte Millennium,12.99,https://www.ah.be/producten/product/wi183480/la-motte-millennium,https://static.ah.nl/dam/product/AHI_434d50303237343031?revLabel=3&rendition=200x200_JPG_Q85&fileType=binary,Red,Other,3.7,Albert Heijn
Rustenberg John x merriman,12.99,https://www.ah.be/producten/product/wi183481/rustenberg-john-x-merriman,https://static.ah.nl/dam/product/AHI_434d50323638323331?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Red,Other,4.0,Albert Heijn
Penfolds Koonunga hill shiraz cabernet,9.99,https://www.ah.be/producten/product/wi93723/penfolds-koonunga-hill-shiraz-cabernet,https://static.ah.nl/dam/product/AHI_4354523130313434383935?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Red,Other,3.8,Albert Heijn
Norton Colección cabernet sauvignon,6.89,https://www.ah.be/producten/product/wi99179/norton-coleccion-cabernet-sauvignon,https://static.ah.nl/dam/product/AHI_43545239393033353934?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Red,Other,3.3,Albert Heijn
Undurraga Cabernet sauvignon,3.99,https://www.ah.be/producten/product/wi115212/undurraga-cabernet-sauvignon,https://static.ah.nl/dam/product/AHI_624e734641506a6f5234717863784736475135363441?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Red,Other,3.5,Albert Heijn
Tamboerskloof Syrah,18.99,https://www.ah.be/producten/product/wi160261/tamboerskloof-syrah,https://static.ah.nl/dam/product/AHI_3549495f4738735753574f7171426449613545614577?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Red,Other,4.1,Albert Heijn
Settesoli Nero d'avola,5.99,https://www.ah.be/producten/product/wi163547/settesoli-nero-d-avola,https://static.ah.nl/dam/product/AHI_4354523130313939363438?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Red,Other,3.3,Albert Heijn
La Tulipe Merlot,4.99,https://www.ah.be/producten/product/wi195788/la-tulipe-merlot,https://static.ah.nl/dam/product/AHI_434d50303435323432?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Red,Other,3.5,Albert Heijn
Fontanafredda Nebbiolo langhe,11.99,https://www.ah.be/producten/product/wi219946/fontanafredda-nebbiolo-langhe,https://static.ah.nl/dam/product/AHI_43545239383739333039?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Red,Other,3.6,Albert Heijn
Château Haut Versann Saint-emilion,6.69,https://www.ah.be/producten/product/wi222164/chateau-haut-versann-saint-emilion,https://static.ah.nl/dam/product/AHI_784e6d4779376e46516f324b5f706272426337775441?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Red,Other,4.1,Albert Heijn
AH Stevige Chileense huiswijn rood,2.69,https://www.ah.be/producten/product/wi222368,https://static.ah.nl/dam/product/AHI_434d50323436323237?revLabel=2&rendition=200x200_JPG_Q85&fileType=binary,Red,Other,,Albert Heijn
AH Soepele Zuid-Afrikaanse wijntap rood,11.99,https://www.ah.be/producten/product/wi222379/ah-soepele-zuid-afrikaanse-wijntap-rood,https://static.ah.nl/dam/product/AHI_4455462d4a777945515f53554f577774594f597a4841?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Red,Other,2.4,Albert Heijn
Protos Crianza ribera del duero,15.99,https://www.ah.be/producten/product/wi232188/protos-crianza-ribera-del-duero,https://static.ah.nl/dam/product/AHI_434d50313639303534?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Red,Other,4.0,Albert Heijn
Ricossa Barbera piemonte appassimento,14.99,https://www.ah.be/producten/product/wi382913/ricossa-barbera-piemonte-appassimento,https://static.ah.nl/dam/product/AHI_4354523130313939363439?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Red,Other,4.1,Albert Heijn
Undurraga T.h. cabernet sauvignon cauquenes,19.99,https://www.ah.be/producten/product/wi419934/undurraga-t-h-cabernet-sauvignon-cauquenes,https://static.ah.nl/dam/product/AHI_5553387970414764514f36583936754671456f426f51?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Red,Other,4.0,Albert Heijn
Free Feather Merlot Alcoholvrij,1.99,https://www.ah.be/producten/product/wi481749/free-feather-merlot-alcoholvrij,https://static.ah.nl/dam/product/AHI_4354523130313835353634?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Red,Other,2.3,Albert Heijn
Origin Merlot,9.99,https://www.ah.be/producten/product/wi492372/origin-merlot,https://static.ah.nl/dam/product/AHI_453243455071577a5274576c647a7730537447423741?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Red,Other,3.6,Albert Heijn
Cecchi Brunello di montalcino,33.98,https://www.ah.be/producten/product/wi503576/cecchi-brunello-di-montalcino,https://static.ah.nl/dam/product/AHI_43545239383437393636?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Red,Other,3.9,Albert Heijn
Sangre de Toro Tempranillo,6.99,https://www.ah.be/producten/product/wi561456/sangre-de-toro-tempranillo,https://static.ah.nl/dam/product/AHI_3934786930686f7653644f4d4646565845786a4d6567?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Red,Other,3.7,Albert Heijn
